Animal Count,Plant Count,Unoccupied Positions,Most Popular Genotype,Average Energy,Average Life Span,Average Number of Children
2,14,222,[7, 3, 5, 5, 0, 3, 5],39,39,0.00
2,17,222,[7, 3, 5, 5, 0, 3, 5],45,45,0.00
2,21,222,[7, 3, 5, 5, 0, 3, 5],44,44,0.00
2,25,222,[7, 3, 5, 5, 0, 3, 5],43,43,0.00
2,29,222,[7, 3, 5, 5, 0, 3, 5],42,42,0.00
2,32,222,[7, 3, 5, 5, 0, 3, 5],49,49,0.00
2,36,222,[7, 3, 5, 5, 0, 3, 5],48,48,0.00
2,40,222,[7, 3, 5, 5, 0, 3, 5],47,47,0.00
2,44,222,[7, 3, 5, 5, 0, 3, 5],46,46,0.00
2,48,222,[7, 3, 5, 5, 0, 3, 5],45,45,0.00
2,52,222,[7, 3, 5, 5, 0, 3, 5],44,44,0.00
2,56,222,[7, 3, 5, 5, 0, 3, 5],43,43,0.00
2,59,222,[7, 3, 5, 5, 0, 3, 5],49,49,0.00
2,63,222,[7, 3, 5, 5, 0, 3, 5],48,48,0.00
2,67,222,[7, 3, 5, 5, 0, 3, 5],47,47,0.00
2,71,222,[7, 3, 5, 5, 0, 3, 5],46,46,0.00
2,75,222,[7, 3, 5, 5, 0, 3, 5],45,45,0.00
2,79,222,[7, 3, 5, 5, 0, 3, 5],44,44,0.00
2,83,222,[7, 3, 5, 5, 0, 3, 5],43,43,0.00
2,87,222,[7, 3, 5, 5, 0, 3, 5],42,42,0.00
2,91,222,[7, 3, 5, 5, 0, 3, 5],41,41,0.00
